18CFPAB005_B10	30	800	Fam6.3_F2_F688
18CFPAB005_B11	29	1056	Fam6.3_F2_F689
18CFPAB005_B12	30	800	Fam6.3_F2_F690
18CFPAB005_C1	57	512	Fam1.1_F2_M576
18CFPAB005_C2	156	507	Fam1.1_F2_M578
18CFPAB005_C3	156	509	Fam1.1_F2_M580
18CFPAB005_C4	43	502	Fam1.1_F2_F582
18CFPAB005_C5	28	501	Fam1.1_F2_F583
18CFPAB005_C6	25	332	Fam1.1_F2_F585
18CFPAB005_C7	29	496	Fam6.3_F2_M662
18CFPAB005_C8	32	494	Fam6.3_F2_M663
18CFPAB005_C9	32	509	Fam6.3_F2_M664
18CFPAB005_C10	32	551	Fam6.3_F2_F688
18CFPAB005_C11	34	562	Fam6.3_F2_F689
18CFPAB005_C12	46	564	Fam6.3_F2_F690
18CFPAB005_D2	160	840	Fam1.1_F2_M578
18CFPAB005_D4	24	845	Fam1.1_F2_F582
18CFPAB005_D5	24	830	Fam1.1_F2_F583
18CFPAB005_D6	22	902	Fam1.1_F2_F585
18CFPAB005_D7	21	828	Fam6.3_F2_M662
18CFPAB005_D8	23	830	Fam6.3_F2_M663
18CFPAB005_D9	29	902	Fam6.3_F2_M664
18CFPAB005_D10	30	816	Fam6.3_F2_F688
18CFPAB005_D11	31	863	Fam6.3_F2_F689
18CFPAB005_D12	33	819	Fam6.3_F2_F690
18CFPAB005_E1	67	311	Fam1.1_F2_M576
18CFPAB005_E2	34	312	Fam1.1_F2_M578
18CFPAB005_E3	32	309	Fam1.1_F2_M580
18CFPAB005_E4	32	308	Fam1.1_F2_F582
18CFPAB005_E5	32	309	Fam1.1_F2_F583
18CFPAB005_E6	33	309	Fam1.1_F2_F585
18CFPAB005_E7	32	297	Fam6.3_F2_M662
18CFPAB005_E8	33	297	Fam6.3_F2_M663
18CFPAB005_E9	32	297	Fam6.3_F2_M664
18CFPAB005_E10	35	312	Fam6.3_F2_F688
18CFPAB005_E11	34	311	Fam6.3_F2_F689
18CFPAB005_E12	34	311	Fam6.3_F2_F690
18CFPAB005_F2	174	488	Fam1.1_F2_M578
18CFPAB005_F3	143	386	Fam1.1_F2_M580
18CFPAB005_F4	36	496	Fam1.1_F2_F582
18CFPAB005_F5	33	497	Fam1.1_F2_F583
18CFPAB005_F6	38	497	Fam1.1_F2_F585
18CFPAB005_F7	154	500	Fam6.3_F2_M662
18CFPAB005_F8	151	494	Fam6.3_F2_M663
18CFPAB005_F9	32	449	Fam6.3_F2_M664
18CFPAB005_F10	36	501	Fam6.3_F2_F688
18CFPAB005_F11	36	501	Fam6.3_F2_F689
18CFPAB005_F12	36	501	Fam6.3_F2_F690
18CFPAB005_G1	45	333	Fam1_P0_dam
18CFPAB005_G6	61	901	Fam1_P0_dam
18CFPAB005_G8	61	750	Fam1_P0_dam
18CFPAB005_G9	61	719	Fam1_P0_dam
18CFPAB005_G10	53	557	Fam1_P0_dam
18CFPAB005_H1	41	325	Fam1_P0_sire
18CFPAB005_H2	38	159	Fam1_P0_sire
18CFPAB005_H3	54	753	Fam1_P0_sire
18CFPAB005_H4	33	300	Fam1_P0_sire
18CFPAB005_H5	32	544	Fam1_P0_sire
18CFPAB005_H11	27	420	Fam1_P0_sire
18CFPAB005_H12	37	510	Fam1_P0_sire
18CFPAB006_A1	55	572	Fam6_P0_dam
18CFPAB006_A2	55	839	Fam6_P0_dam
18CFPAB006_A3	48	929	Fam6_P0_dam
18CFPAB006_A4	47	818	Fam6_P0_dam
18CFPAB006_A5	92	333	Fam6_P0_dam
18CFPAB006_A6	53	994	Fam6_P0_dam
18CFPAB006_A7	59	610	Fam6_P0_sire
18CFPAB006_A8	59	685	Fam6_P0_sire
18CFPAB006_A9	47	1040	Fam6_P0_sire
18CFPAB006_A10	47	931	Fam6_P0_sire
18CFPAB006_A11	60	325	Fam6_P0_sire
18CFPAB006_A12	50	964	Fam6_P0_sire
18CFPAB006_B1	54	912	Fam6_P0_dam
18CFPAB006_B2	49	892	Fam6_P0_dam
18CFPAB006_B3	43	990	Fam6_P0_dam
18CFPAB006_B4	43	1039	Fam6_P0_dam
18CFPAB006_B6	44	806	Fam6_P0_dam
18CFPAB006_B7	55	541	Fam6_P0_sire
18CFPAB006_B8	58	955	Fam6_P0_sire
18CFPAB006_B9	51	975	Fam6_P0_sire
18CFPAB006_B10	39	498	Fam6_P0_sire
18CFPAB006_B11	41	498	Fam6_P0_sire
18CFPAB006_B12	40	906	Fam6_P0_sire
18CFPAB006_C1	40	891	Fam6_P0_dam
18CFPAB006_C2	57	940	Fam6_P0_dam
18CFPAB006_C3	46	777	Fam6_P0_dam
18CFPAB006_C4	31	1018	Fam6_P0_dam
18CFPAB006_C5	88	500	Fam6_P0_dam
18CFPAB006_C6	48	790	Fam6_P0_dam
18CFPAB006_C7	60	600	Fam6_P0_sire
18CFPAB006_C8	61	900	Fam6_P0_sire
18CFPAB006_C9	35	976	Fam6_P0_sire
18CFPAB006_C10	42	950	Fam6_P0_sire
18CFPAB006_C11	36	499	Fam6_P0_sire
18CFPAB006_C12	47	778	Fam6_P0_sire
18CFPAB006_D1	52	567	Fam6_P0_dam
18CFPAB006_D2	53	997	Fam6_P0_dam
18CFPAB006_D3	44	883	Fam6_P0_dam
18CFPAB006_D4	29	1030	Fam6_P0_dam
18CFPAB006_D6	38	575	Fam6_P0_dam
18CFPAB006_D7	34	555	Fam6_P0_sire
18CFPAB006_D8	55	1010	Fam6_P0_sire
18CFPAB006_D9	45	966	Fam6_P0_sire
18CFPAB006_D10	35	964	Fam6_P0_sire
18CFPAB006_D12	40	577	Fam6_P0_sire
18CFPAB006_E1	39	589	Fam6_P0_dam
18CFPAB006_E2	55	1000	Fam6_P0_dam
18CFPAB006_E3	45	999	Fam6_P0_dam
18CFPAB006_E4	46	968	Fam6_P0_dam
18CFPAB006_E5	76	308	Fam6_P0_dam
18CFPAB006_E7	79	285	Fam6_P0_sire
18CFPAB006_E8	53	984	Fam6_P0_sire
18CFPAB006_E9	47	852	Fam6_P0_sire
18CFPAB006_E10	46	980	Fam6_P0_sire
18CFPAB006_E11	59	310	Fam6_P0_sire
18CFPAB006_F1	58	540	Fam6_P0_dam
18CFPAB006_F2	41	809	Fam6_P0_dam
18CFPAB006_F3	41	832	Fam6_P0_dam
18CFPAB006_F4	47	752	Fam6_P0_dam
18CFPAB006_F5	44	901	Fam6_P0_dam
18CFPAB006_F8	42	795	Fam6_P0_sire
18CFPAB006_F9	37	833	Fam6_P0_sire
18CFPAB006_F10	39	752	Fam6_P0_sire
18CFPAB006_F11	47	928	Fam6_P0_sire
18CFPAB006_G8	40	562	Fam6_P0_dam
18CFPAB006_G9	41	984	Fam6_P0_dam
18CFPAB006_G10	45	978	Fam6_P0_dam
18CFPAB006_G11	47	528	Fam6_P0_dam
18CFPAB006_G12	33	969	Fam6_P0_dam
18CFPAB006_H8	53	590	Fam6_P0_sire
18CFPAB006_H9	61	578	Fam6_P0_sire
18CFPAB006_H10	59	780	Fam6_P0_sire
18CFPAB006_H11	59	527	Fam6_P0_sire
18CFPAB006_H12	38	1035	Fam6_P0_sire
18CFPAB019_A1	47	886	Wild_WF1
18CFPAB019_A2	32	806	Wild_host_F2
18CFPAB019_A3	35	1056	Wild_host_F3
18CFPAB019_A4	34	1064	Wild_WF4
18CFPAB019_A5	34	1063	JR01-O_F1
18CFPAB019_A6	47	1058	JR01-O_M1
18CFPAB019_A7	33	1064	JR01-P_F2
18CFPAB019_A8	31	1048	JR01-P_M1
18CFPAB019_A9	31	1095	IoA-01_F7
18CFPAB019_A10	32	1055	IoA-01_M10
18CFPAB019_A11	30	1060	IoA-03_F1
18CFPAB019_A12	32	1062	IoA-03_M1
18CFPAB019_B1	51	1040	Wild_WF1
18CFPAB019_B2	50	1044	Wild_host_F2
18CFPAB019_B3	53	1057	Wild_host_F3
18CFPAB019_B4	50	1033	Wild_WF4
18CFPAB019_B5	52	1056	JR01-O_F1
18CFPAB019_B6	54	1047	JR01-O_M1
18CFPAB019_B7	51	1054	JR01-P_F2
18CFPAB019_B8	50	1054	JR01-P_M1
18CFPAB019_B9	50	1053	IoA-01_F7
18CFPAB019_B10	50	1054	IoA-01_M10
18CFPAB019_B11	48	1037	IoA-03_F1
18CFPAB019_B12	51	1040	IoA-03_M1
18CFPAB019_C1	52	455	Wild_WF1
18CFPAB019_C2	28	450	Wild_host_F2
18CFPAB019_C3	40	449	Wild_host_F3
18CFPAB019_C4	28	443	Wild_WF4
18CFPAB019_C5	39	447	JR01-O_F1
18CFPAB019_C6	45	440	JR01-O_M1
18CFPAB019_C7	40	448	JR01-P_F2
18CFPAB019_C8	38	446	JR01-P_M1
18CFPAB019_C9	28	443	IoA-01_F7
18CFPAB019_C10	38	446	IoA-01_M10
18CFPAB019_C11	38	447	IoA-03_F1
18CFPAB019_C12	40	449	IoA-03_M1
18CFPAB019_D1	35	1006	Wild_WF1
18CFPAB019_D2	31	1061	Wild_host_F2
18CFPAB019_D3	35	1066	Wild_host_F3
18CFPAB019_D4	35	1066	Wild_WF4
18CFPAB019_D5	36	1054	JR01-O_F1
18CFPAB019_D6	35	1054	JR01-O_M1
18CFPAB019_D7	34	1062	JR01-P_F2
18CFPAB019_D8	34	1080	JR01-P_M1
18CFPAB019_D9	33	1061	IoA-01_F7
18CFPAB019_D10	33	1066	IoA-01_M10
18CFPAB019_D11	36	1060	IoA-03_F1
18CFPAB019_D12	34	1067	IoA-03_M1
18CFPAB019_E1	42	738	Wild_WF1
18CFPAB019_E2	33	736	Wild_host_F2
18CFPAB019_E3	43	751	Wild_host_F3
18CFPAB019_E4	34	732	Wild_WF4
18CFPAB019_E5	29	718	JR01-O_F1
18CFPAB019_E6	28	718	JR01-O_M1
18CFPAB019_E7	37	732	JR01-P_F2
18CFPAB019_E8	30	735	JR01-P_M1
18CFPAB019_E9	40	728	IoA-01_F7
18CFPAB019_E10	25	718	IoA-01_M10
18CFPAB019_E11	28	733	IoA-03_F1
18CFPAB019_E12	28	718	IoA-03_M1
18CFPAB009_A1	58	868	JR01-O_F1
18CFPAB009_A2	60	959	JR01-O_F1
18CFPAB009_A3	58	995	JR01-O_F1
18CFPAB009_A4	60	778	JR01-O_F1
18CFPAB009_A5	39	986	JR01-O_F1
18CFPAB009_A6	58	1000	JR01-O_F1
18CFPAB009_A7	50	799	JR01-O_F1
18CFPAB009_A8	55	558	JR01-O_F1
18CFPAB009_A9	56	573	JR01-O_F1
18CFPAB009_A10	55	994	JR01-O_F1
18CFPAB009_A11	61	978	JR01-O_F1
18CFPAB009_A12	56	610	JR01-O_F1
18CFPAB009_B2	58	640	JR01-O_M1
18CFPAB009_B3	63	1022	JR01-O_M1
18CFPAB009_B4	58	1030	JR01-O_M1
18CFPAB009_B5	42	682	JR01-O_M1
18CFPAB009_B6	53	650	JR01-O_M1
18CFPAB009_B7	47	455	JR01-O_M1
18CFPAB009_B8	32	559	JR01-O_M1
18CFPAB009_B9	57	663	JR01-O_M1
18CFPAB009_B10	56	760	JR01-O_M1
18CFPAB009_B11	93	207	JR01-O_M1
18CFPAB009_B12	57	590	JR01-O_M1
18CFPAB009_C1	57	756	JR01-P_F2
18CFPAB009_C2	39	542	JR01-P_F2
18CFPAB009_C3	87	843	JR01-P_F2
18CFPAB009_C4	123	328	JR01-P_F2
18CFPAB009_C5	39	1001	JR01-P_F2
18CFPAB009_C6	39	995	JR01-P_F2
18CFPAB009_C7	47	1021	JR01-P_F2
18CFPAB009_C8	28	556	JR01-P_F2
18CFPAB009_C9	48	447	JR01-P_F2
18CFPAB009_C10	31	741	JR01-P_F2
18CFPAB009_C11	90	732	JR01-P_F2
18CFPAB009_C12	62	1034	JR01-P_F2
18CFPAB009_D1	33	995	JR01-P_M1
18CFPAB009_D2	32	991	JR01-P_M1
18CFPAB009_D3	40	718	JR01-P_M1
18CFPAB009_D4	57	844	JR01-P_M1
18CFPAB009_D5	42	737	JR01-P_M1
18CFPAB009_D6	37	768	JR01-P_M1
18CFPAB009_D7	46	1020	JR01-P_M1
18CFPAB009_D8	31	557	JR01-P_M1
18CFPAB009_D9	46	704	JR01-P_M1
18CFPAB009_D10	39	440	JR01-P_M1
18CFPAB009_D11	43	1004	JR01-P_M1
18CFPAB009_D12	37	614	JR01-P_M1
18CFPAB009_E1	45	695	IoA-01_F7
18CFPAB009_E2	34	678	IoA-01_F7
18CFPAB009_E3	39	735	IoA-01_F7
18CFPAB009_E4	44	1025	IoA-01_F7
18CFPAB009_E5	48	1034	IoA-01_F7
18CFPAB009_E6	31	712	IoA-01_F7
18CFPAB009_E7	45	987	IoA-01_F7
18CFPAB009_E8	25	555	IoA-01_F7
18CFPAB009_E9	22	696	IoA-01_F7
18CFPAB009_E10	25	925	IoA-01_F7
18CFPAB009_E11	48	953	IoA-01_F7
18CFPAB009_E12	38	1064	IoA-01_F7
18CFPAB009_F1	48	884	IoA-01_M10
18CFPAB009_F2	27	1003	IoA-01_M10
18CFPAB009_F3	38	967	IoA-01_M10
18CFPAB009_F4	44	721	IoA-01_M10
18CFPAB009_F5	48	983	IoA-01_M10
18CFPAB009_F6	36	995	IoA-01_M10
18CFPAB009_F7	45	456	IoA-01_M10
18CFPAB009_F8	30	554	IoA-01_M10
18CFPAB009_F9	22	697	IoA-01_M10
18CFPAB009_F10	24	953	IoA-01_M10
18CFPAB009_F11	45	1059	IoA-01_M10
18CFPAB009_F12	38	1137	IoA-01_M10
18CFPAB009_G1	60	757	Wild_host_F2
18CFPAB009_G2	38	714	Wild_host_F2
18CFPAB009_G3	40	623	Wild_host_F2
18CFPAB009_G4	56	705	Wild_host_F2
18CFPAB009_G5	37	691	Wild_host_F2
18CFPAB009_G6	36	788	Wild_host_F2
18CFPAB009_G7	30	1032	Wild_host_F2
18CFPAB009_G8	25	564	Wild_host_F2
18CFPAB009_G9	33	744	IoA-01_F7
18CFPAB009_G10	36	1056	IoA-01_M10
18CFPAB009_G11	33	1088	Wild_host_F2
18CFPAB009_G12	33	826	Wild_host_F3
18CFPAB009_H1	39	1113	Wild_host_F3
18CFPAB009_H2	32	870	Wild_host_F3
18CFPAB009_H3	32	985	Wild_host_F3
18CFPAB009_H4	38	809	Wild_host_F3
18CFPAB009_H5	34	679	Wild_host_F3
18CFPAB009_H6	34	1042	Wild_host_F3
18CFPAB009_H7	47	997	Wild_host_F3
18CFPAB009_H8	54	564	Wild_host_F3
18CFPAB009_H9	40	1071	IoA-01_F7
18CFPAB009_H10	39	1100	IoA-01_M10
18CFPAB009_H11	38	1135	Wild_host_F2
18CFPAB009_H12	37	1118	Wild_host_F3
18CFPAB010_A1	28	1043	JR01-O_F1
18CFPAB010_A2	32	1016	JR01-O_F1
18CFPAB010_A3	31	592	JR01-O_F1
18CFPAB010_A4	50	483	JR01-O_F1
18CFPAB010_A5	132	286	JR01-O_F1
18CFPAB010_A6	37	897	JR01-O_F1
18CFPAB010_A7	64	291	JR01-O_F1
18CFPAB010_A8	58	1097	JR01-O_F1
18CFPAB010_A9	58	1000	JR01-O_F1
18CFPAB010_A10	40	993	JR01-O_F1
18CFPAB010_A11	41	1014	JR01-O_F1
18CFPAB010_A12	61	784	JR01-O_F1
18CFPAB010_B1	125	848	JR01-O_M2
18CFPAB010_B2	41	1020	JR01-O_M2
18CFPAB010_B3	41	491	JR01-O_M2
18CFPAB010_B4	31	494	JR01-O_M2
18CFPAB010_B5	157	498	JR01-O_M2
18CFPAB010_B6	40	894	JR01-O_M2
18CFPAB010_B7	35	297	JR01-O_M2
18CFPAB010_B8	37	764	JR01-O_M1
18CFPAB010_B9	60	976	JR01-O_M1
18CFPAB010_B10	33	1084	JR01-O_M1
18CFPAB010_B11	43	912	JR01-O_M1
18CFPAB010_B12	42	784	JR01-O_M1
18CFPAB010_C8	37	1046	JR01-P_F2
18CFPAB010_C9	57	1014	JR01-P_F2
18CFPAB010_C10	40	1002	JR01-P_F2
18CFPAB010_C11	42	974	JR01-P_F2
18CFPAB010_C12	44	788	JR01-P_F2
18CFPAB010_D1	45	1035	JR01-P_M1
18CFPAB010_D2	32	1036	JR01-P_M1
18CFPAB010_D3	27	593	JR01-P_M1
18CFPAB010_D4	37	492	JR01-P_M1
18CFPAB010_D5	41	500	JR01-P_M1
18CFPAB010_D6	38	894	JR01-P_M1
18CFPAB010_D7	75	289	JR01-P_M1
18CFPAB010_D8	34	1035	JR01-P_M1
18CFPAB010_D9	53	938	JR01-P_M1
18CFPAB010_D10	29	963	JR01-P_M1
18CFPAB010_D11	31	1022	JR01-P_M1
18CFPAB010_D12	33	780	JR01-P_M1
18CFPAB010_E1	38	806	IoA-01_F7
18CFPAB010_E2	29	598	IoA-01_F7
18CFPAB010_E3	43	132	IoA-01_F7
18CFPAB010_E4	37	491	IoA-01_F7
18CFPAB010_E5	42	499	IoA-01_F7
18CFPAB010_E6	36	901	IoA-01_F7
18CFPAB010_E7	35	298	IoA-01_F7
18CFPAB010_E8	36	1042	IoA-01_F7
18CFPAB010_E9	51	962	IoA-01_F7
18CFPAB010_E10	41	1001	IoA-01_F7
18CFPAB010_E11	40	1018	IoA-01_F7
18CFPAB010_E12	40	782	IoA-01_F7
18CFPAB010_F1	37	998	IoA-01_M10
18CFPAB010_F2	42	904	IoA-01_M10
18CFPAB010_F3	36	604	IoA-01_M10
18CFPAB010_F4	39	497	IoA-01_M10
18CFPAB010_F5	64	303	IoA-01_M10
18CFPAB010_F6	24	877	IoA-01_M10
18CFPAB010_F7	35	298	IoA-01_M10
18CFPAB010_F8	35	1065	IoA-01_M10
18CFPAB010_F9	53	976	IoA-01_M10
18CFPAB010_F10	35	757	IoA-01_M10
18CFPAB010_F11	40	1110	IoA-01_M10
18CFPAB010_F12	34	776	IoA-01_M10
18CFPAB010_G1	38	747	Wild_host_F2
18CFPAB010_G2	30	599	Wild_host_F2
18CFPAB010_G3	21	130	Wild_host_F2
18CFPAB010_G4	40	498	Wild_host_F2
18CFPAB010_G5	40	497	Wild_host_F2
18CFPAB010_G6	30	898	Wild_host_F2
18CFPAB010_G7	37	300	Wild_host_F2
18CFPAB010_G10	34	1061	IoA-01_M10
18CFPAB010_G11	34	1061	Wild_host_F2
18CFPAB010_G12	33	1104	Wild_host_F3
18CFPAB010_H1	40	749	Wild_host_F3
18CFPAB010_H2	39	597	Wild_host_F3
18CFPAB010_H3	45	131	Wild_host_F3
18CFPAB010_H4	44	494	Wild_host_F3
18CFPAB010_H5	42	495	Wild_host_F3
18CFPAB010_H6	4	931	Wild_host_F3
18CFPAB010_H7	42	309	Wild_host_F3
18CFPAB010_H9	44	1048	IoA-01_F7
18CFPAB010_H10	44	1048	IoA-01_M10
18CFPAB010_H11	42	1048	Wild_host_F2
18CFPAB010_H12	44	1070	Wild_host_F3
18CFPAB011_A1	46	1004	JR01-O_F1
18CFPAB011_A2	41	975	JR01-O_F1
18CFPAB011_A3	48	981	JR01-O_F1
18CFPAB011_A4	49	1043	JR01-O_F1
18CFPAB011_A5	41	530	JR01-O_F1
18CFPAB011_A6	43	1075	JR01-O_F1
18CFPAB011_A7	46	897	JR01-O_F1
18CFPAB011_A8	37	948	JR01-O_F1
18CFPAB011_A9	48	785	JR01-O_F1
18CFPAB011_A10	31	515	JR01-O_F1
18CFPAB011_A11	28	1101	IoA-01_F7
18CFPAB011_A12	39	762	IoA-01_F7
18CFPAB011_B2	41	936	JR01-O_M1
18CFPAB011_B3	47	1058	JR01-O_M1
18CFPAB011_B4	34	1071	JR01-O_M1
18CFPAB011_B5	124	538	JR01-O_M1
18CFPAB011_B6	38	1070	JR01-O_M1
18CFPAB011_B7	41	990	JR01-O_M1
18CFPAB011_B8	81	902	JR01-O_M1
18CFPAB011_B9	43	784	JR01-O_M1
18CFPAB011_B10	33	514	JR01-O_M1
18CFPAB011_B11	40	1116	IoA-01_M10
18CFPAB011_B12	41	832	IoA-01_M10
18CFPAB011_C1	45	940	JR01-P_F2
18CFPAB011_C2	41	834	JR01-P_F2
18CFPAB011_C3	45	1063	JR01-P_F2
18CFPAB011_C4	49	1100	JR01-P_F2
18CFPAB011_C5	43	527	JR01-P_F2
18CFPAB011_C6	44	1040	JR01-P_F2
18CFPAB011_C7	53	1063	JR01-P_F2
18CFPAB011_C8	46	925	JR01-P_F2
18CFPAB011_C9	43	788	JR01-P_F2
18CFPAB011_C10	32	515	JR01-P_F2
18CFPAB011_C11	30	1096	Wild_host_F2
18CFPAB011_C12	40	831	Wild_host_F2
18CFPAB011_D1	50	958	JR01-P_M1
18CFPAB011_D2	46	925	JR01-P_M1
18CFPAB011_D3	47	1067	JR01-P_M1
18CFPAB011_D4	52	1040	JR01-P_M1
18CFPAB011_D5	51	533	JR01-P_M1
18CFPAB011_D6	160	424	JR01-P_M1
18CFPAB011_D7	53	1078	JR01-P_M1
18CFPAB011_D8	36	990	JR01-P_M1
18CFPAB011_D9	43	780	JR01-P_M1
18CFPAB011_D10	54	515	JR01-P_M1
18CFPAB011_D11	39	1100	Wild_host_F3
18CFPAB011_D12	44	831	Wild_host_F3
18CFPAB011_E1	44	1040	IoA-01_F7
18CFPAB011_E2	44	1030	IoA-01_F7
18CFPAB011_E3	49	1028	IoA-01_F7
18CFPAB011_E4	95	1050	IoA-01_F7
18CFPAB011_E5	49	530	IoA-01_F7
18CFPAB011_E6	41	920	IoA-01_F7
18CFPAB011_E7	62	990	IoA-01_F7
18CFPAB011_E8	43	904	IoA-01_F7
18CFPAB011_E9	43	709	IoA-01_F7
18CFPAB011_E10	36	515	IoA-01_F7
18CFPAB011_E11	61	1030	IoA-01_F7
18CFPAB011_E12	35	1070	IoA-01_F7
18CFPAB011_F1	46	950	IoA-01_M10
18CFPAB011_F2	39	975	IoA-01_M10
18CFPAB011_F3	47	1070	IoA-01_M10
18CFPAB011_F4	37	1040	IoA-01_M10
18CFPAB011_F5	50	530	IoA-01_M10
18CFPAB011_F6	38	1020	IoA-01_M10
18CFPAB011_F7	51	950	IoA-01_M10
18CFPAB011_F8	38	920	IoA-01_M10
18CFPAB011_F9	47	795	IoA-01_M10
18CFPAB011_F10	52	520	IoA-01_M10
18CFPAB011_F11	52	1020	IoA-01_M10
18CFPAB011_F12	85	1030	IoA-01_M10
18CFPAB011_G1	50	1065	Wild_host_F2
18CFPAB011_G2	43	980	Wild_host_F2
18CFPAB011_G3	48	1020	Wild_host_F2
18CFPAB011_G4	36	980	Wild_host_F2
18CFPAB011_G5	63	270	Wild_host_F2
18CFPAB011_G6	38	950	Wild_host_F2
18CFPAB011_G7	52	990	Wild_host_F2
18CFPAB011_G8	36	800	Wild_host_F2
18CFPAB011_G9	44	780	Wild_host_F2
18CFPAB011_G10	37	515	Wild_host_F2
18CFPAB011_G11	36	1050	Wild_host_F2
18CFPAB011_G12	34	1050	Wild_host_F2
18CFPAB011_H1	42	1010	Wild_host_F3
18CFPAB011_H2	44	980	Wild_host_F3
18CFPAB011_H3	50	1070	Wild_host_F3
18CFPAB011_H4	45	1070	Wild_host_F3
18CFPAB011_H5	36	5432	Wild_host_F3
18CFPAB011_H6	42	940	Wild_host_F3
18CFPAB011_H7	51	785	Wild_host_F3
18CFPAB011_H8	41	925	Wild_host_F3
18CFPAB011_H9	44	780	Wild_host_F3
18CFPAB011_H10	48	515	Wild_host_F3
18CFPAB011_H11	67	1100	Wild_host_F3
18CFPAB011_H12	37	1040	Wild_host_F3
18CFPAB013_H10	37	785	IoA-01_F1
18CFPAB014_A1	52	1023	IoA-01_F1
18CFPAB014_A5	57	1035	IoA-01_F1
18CFPAB014_B1	32	638	IoA-01_F1
18CFPAB014_B5	36	1017	IoA-01_F1
18CFPAB014_C1	65	749	IoA-01_F1
18CFPAB014_C5	57	927	IoA-01_F1
18CFPAB014_D1	53	1074	IoA-01_F1
18CFPAB014_D5	57	1066	IoA-01_F1
18CFPAB014_E1	54	1059	IoA-01_F1
18CFPAB014_E5	54	1043	IoA-01_F1
18CFPAB014_F5	47	965	IoA-01_F1
18CFPAB014_G1	54	1054	IoA-01_F1
18CFPAB014_G5	36	975	IoA-01_F1
18CFPAB014_H1	53	560	IoA-01_F1
18CFPAB014_H5	30	818	IoA-01_F1
18CFPAB013_H11	36	783	IoA-01_M2
18CFPAB014_A2	46	1056	IoA-01_M2
18CFPAB014_A6	32	974	IoA-01_M2
18CFPAB014_B2	83	642	IoA-01_M2
18CFPAB014_B6	33	935	IoA-01_M2
18CFPAB014_C2	38	1025	IoA-01_M2
18CFPAB014_C6	32	1080	IoA-01_M2
18CFPAB014_D2	43	1057	IoA-01_M2
18CFPAB014_D6	45	1065	IoA-01_M2
18CFPAB014_E2	49	1061	IoA-01_M2
18CFPAB014_E6	30	1025	IoA-01_M2
18CFPAB014_F2	35	1052	IoA-01_M2
18CFPAB014_F6	35	966	IoA-01_M2
18CFPAB014_G2	45	920	IoA-01_M2
18CFPAB014_G6	30	994	IoA-01_M2
18CFPAB014_H2	27	561	IoA-01_M2
18CFPAB014_H6	33	812	IoA-01_M2
18CFPAB013_H12	37	783	IoA-01_F3
18CFPAB014_A3	40	1036	IoA-01_F3
18CFPAB014_A7	31	974	IoA-01_F3
18CFPAB014_B3	34	647	IoA-01_F3
18CFPAB014_B7	40	1002	IoA-01_F3
18CFPAB014_C3	38	1025	IoA-01_F3
18CFPAB014_C7	43	927	IoA-01_F3
18CFPAB014_D3	43	1042	IoA-01_F3
18CFPAB014_D7	48	1067	IoA-01_F3
18CFPAB014_E3	47	1009	IoA-01_F3
18CFPAB014_E7	35	1065	IoA-01_F3
18CFPAB014_F3	31	1055	IoA-01_F3
18CFPAB014_F7	48	727	IoA-01_F3
18CFPAB014_G3	46	985	IoA-01_F3
18CFPAB014_G7	34	982	IoA-01_F3
18CFPAB014_H3	24	560	IoA-01_F3
18CFPAB014_H7	29	1002	IoA-01_F3
18CFPAB014_A4	34	1059	IoA-01_M5
18CFPAB014_A8	31	976	IoA-01_M5
18CFPAB014_B4	30	644	IoA-01_M5
18CFPAB014_B8	35	745	IoA-01_M5
18CFPAB014_C4	39	1062	IoA-01_M5
18CFPAB014_C8	33	1058	IoA-01_M5
18CFPAB014_D4	41	1027	IoA-01_M5
18CFPAB014_D8	40	1061	IoA-01_M5
18CFPAB014_E4	47	1055	IoA-01_M5
18CFPAB014_E8	28	1045	IoA-01_M5
18CFPAB014_F4	30	1117	IoA-01_M5
18CFPAB014_F8	45	969	IoA-01_M5
18CFPAB014_G4	42	974	IoA-01_M5
18CFPAB014_G8	29	1043	IoA-01_M5
18CFPAB014_H4	21	556	IoA-01_M5
18CFPAB014_H8	30	1061	IoA-01_M5
18CFPAB013_A10	45	857	IoA-01_F7
18CFPAB013_B10	34	1020	IoA-01_F7
18CFPAB013_C10	33	1067	IoA-01_F7
18CFPAB013_D10	27	1094	IoA-01_F7
18CFPAB013_E10	29	1092	IoA-01_F7
18CFPAB013_F10	43	1105	IoA-01_F7
18CFPAB013_G10	31	748	IoA-01_F7
18CFPAB012_A1	18	995	IoA-01_F8
18CFPAB012_A10	32	972	IoA-01_F8
18CFPAB012_A4	35	1074	IoA-01_F8
18CFPAB012_A7	32	783	IoA-01_F8
18CFPAB012_B1	33	818	IoA-01_F8
18CFPAB012_B10	31	841	IoA-01_F8
18CFPAB012_B4	34	1090	IoA-01_F8
18CFPAB012_B7	33	1070	IoA-01_F8
18CFPAB012_C1	40	975	IoA-01_F8
18CFPAB012_C10	36	985	IoA-01_F8
18CFPAB012_C4	39	1060	IoA-01_F8
18CFPAB012_C7	37	1057	IoA-01_F8
18CFPAB012_D1	44	1045	IoA-01_F8
18CFPAB012_D10	28	1085	IoA-01_F8
18CFPAB012_D4	38	1059	IoA-01_F8
18CFPAB012_D7	33	1075	IoA-01_F8
18CFPAB012_E1	34	1008	IoA-01_F8
18CFPAB012_E10	25	1063	IoA-01_F8
